UF,Sexo,Idade,Cor,Anos de Estudo,Renda
15,0,43,8,5,788
15,0,34,8,11,900
15,0,66,4,9,200
15,0,46,8,3,700
15,0,41,8,6,1500
15,0,42,2,1,2000
15,1,67,4,1,0
15,0,38,8,1,700
15,0,46,8,4,2000
15,0,40,2,5,1200
15,0,59,8,3,450
15,1,38,6,1,200
15,0,35,8,2,500
15,0,22,8,8,400
15,1,51,8,5,400
15,0,28,8,8,600
15,0,23,8,2,500
15,0,33,8,5,600
15,0,56,8,3,500
15,1,74,8,1,500
15,0,66,4,1,0
15,0,42,8,3,300
15,0,50,2,16,1500
15,1,43,8,6,600
15,1,46,8,4,200
15,0,58,8,6,450
15,0,78,2,1,800
15,0,26,8,9,1000
15,0,27,2,16,6000
15,0,20,8,12,1800
15,0,21,2,11,1600
15,0,26,2,12,900
15,0,24,8,12,2000
15,1,35,8,9,2000
15,0,30,8,12,1800
15,1,68,8,12,3000
15,1,32,2,16,2400
15,0,52,8,12,800
15,0,25,8,12,788
15,0,18,4,4,800
15,0,31,8,16,2100
15,0,51,8,1,965
15,1,43,2,12,1800
15,0,25,8,12,1600
15,0,54,8,5,788
15,0,39,2,6,700
15,1,54,8,2,500
15,0,41,8,6,900
15,0,47,8,6,600
15,0,31,8,10,900
15,0,53,2,7,3000
15,0,71,2,9,4000
15,0,64,8,5,0
15,0,51,8,11,0
15,0,38,8,1,3500
15,0,60,2,11,2000
15,0,64,8,5,2500
15,0,20,8,9,1000
15,0,47,8,4,1200
15,0,53,8,3,1500
15,0,50,8,4,700
15,0,41,8,6,700
15,1,30,8,7,2000
15,0,41,8,16,5000
15,0,38,2,16,3940
15,0,26,8,16,2500
15,0,38,8,16,13000
15,0,66,8,12,6000
15,0,46,8,11,2300
15,0,36,8,9,788
15,0,52,8,1,788
15,1,39,8,16,2300
15,0,48,8,9,3000
15,0,49,8,2,400
15,0,30,8,5,550
15,0,66,4,5,1200
15,0,35,8,4,600
15,0,43,2,9,1000
15,1,52,8,9,1500
15,1,31,8,9,1200
15,0,45,8,6,400
15,0,64,8,1,400
15,0,40,8,1,1700
15,0,65,8,1,300
15,0,52,8,4,4000
15,0,39,4,4,1200
15,0,55,8,1,1000
15,0,25,4,9,800
15,0,25,8,17,1200
15,1,47,4,3,0
15,0,34,8,12,500
15,1,30,8,16,788
15,0,44,2,12,2800
15,1,62,4,2,300
15,1,51,4,1,800
15,0,48,4,1,1500
15,0,44,2,5,2000
15,0,32,8,12,700
15,1,29,8,17,788
15,0,42,8,5,2400
15,0,24,8,12,800
15,0,48,2,9,3000
15,1,25,4,16,788
15,0,60,8,3,3000
15,1,50,8,3,1200
15,0,64,0,1,0
15,0,46,0,3,700
15,0,17,0,12,600
15,0,30,0,12,0
15,1,17,0,11,700
15,0,16,0,4,300
15,0,64,0,1,0
15,0,32,0,12,900
15,0,26,0,12,0
15,0,26,0,12,0
15,0,59,0,1,0
15,1,21,0,12,0
15,0,60,0,1,0
15,0,57,0,1,0
15,0,33,0,12,788
15,0,33,0,6,0
15,0,54,0,1,0
15,0,30,0,9,788
15,0,31,0,12,0
15,0,48,0,2,300
15,0,70,0,1,0
15,0,32,0,6,500
15,0,21,0,12,450
15,0,38,0,12,0
15,0,17,0,8,0
15,0,42,0,7,400
15,0,60,8,3,500
15,0,51,8,3,500
15,0,48,4,4,700
15,0,55,8,17,700
15,0,47,4,9,1200
15,0,68,4,8,1500
15,0,49,4,1,1000
15,0,78,4,1,0
15,1,51,2,5,6000
15,0,34,8,1,3000
15,1,52,8,16,800
15,0,50,2,12,3500
15,0,55,2,12,3000
15,0,40,8,1,600
15,1,48,4,12,1800
15,0,42,8,12,1525
15,1,43,8,8,1000
15,1,21,2,12,788
15,1,24,8,12,788
15,1,56,8,3,0
15,0,56,4,1,0
15,0,44,8,12,1600
15,0,54,8,9,1600
15,0,38,2,16,3000
15,0,56,8,9,0
15,1,44,8,11,300
15,0,46,8,16,2000
15,1,22,8,4,0
15,0,43,8,16,2500
15,0,71,8,1,100
15,0,21,8,12,788
15,0,48,8,11,300
15,1,44,4,9,0
15,0,35,2,1,1300
15,0,41,8,1,600
15,0,55,8,1,800
15,0,71,2,3,0
15,0,55,8,7,300
15,1,32,8,8,300
15,0,31,8,12,800
15,0,32,8,6,1200
15,0,41,8,12,3600
15,1,44,8,16,2800
15,0,36,2,12,788
15,0,37,8,12,3500
15,0,30,8,12,1800
15,0,67,2,16,7000
15,0,29,8,15,1814
15,1,30,8,12,500
15,0,25,2,12,1500
15,0,32,2,12,1500
15,1,30,2,12,800
15,1,47,8,3,750
15,0,61,8,2,500
15,1,66,8,5,0
15,1,44,8,10,600
15,0,34,8,8,1850
15,0,31,8,16,2000
15,1,28,8,14,1220
15,0,45,8,8,200
15,1,29,8,12,788
15,0,67,8,4,400
15,0,31,8,17,800
15,0,38,4,1,300
15,0,56,8,1,150
15,0,44,8,3,80
15,1,63,8,3,0
15,1,43,8,4,300
15,0,48,8,6,800
15,0,51,8,8,100
15,0,55,8,3,80
15,0,24,8,7,100
15,0,35,2,6,1900
15,0,25,8,12,500
15,0,26,2,8,1700
15,0,38,8,12,1100
15,0,23,8,10,788
15,0,21,8,14,2100
15,0,33,2,9,2000
15,0,28,2,12,1100
15,0,59,8,1,850
15,0,49,8,8,200
15,0,23,8,1,400
15,0,53,8,5,3500
15,1,37,8,9,788
15,0,62,8,9,2000
15,0,45,2,4,780
15,0,56,8,11,1800
15,0,53,8,5,500
15,0,39,8,4,450
15,0,52,2,13,800
15,0,34,8,12,200
15,0,62,8,3,200
15,0,39,8,4,600
15,1,68,8,3,0
15,0,22,8,1,200
15,0,25,8,12,150
15,0,44,4,12,600
15,1,35,8,12,1014
15,0,57,8,6,200
15,1,58,8,5,700
15,0,41,8,6,300
15,0,54,8,10,300
15,0,31,8,9,400
15,0,68,8,5,0
15,0,52,8,1,1200
15,0,51,8,1,2000
15,0,58,8,8,300
15,0,54,8,1,780
15,1,69,8,4,400
15,0,78,8,1,200
15,0,54,8,4,900
15,0,44,8,4,800
15,0,32,2,9,960
15,0,91,8,1,450
15,0,49,8,6,200
15,0,62,8,4,320
15,0,42,8,6,400
15,0,55,2,1,600
15,0,43,8,12,1014
15,0,51,2,2,225
15,0,55,2,1,240
15,0,44,2,12,1200
15,0,47,8,12,800
15,0,73,2,9,6000
15,0,59,8,16,6000
15,0,61,2,4,1100
15,0,53,8,15,5900
15,1,49,8,8,1200
15,1,51,8,12,1100
15,0,30,8,12,2000
15,1,56,8,5,788
15,0,63,8,11,3000
15,0,41,4,12,1600
15,0,29,4,15,1200
15,0,43,8,12,788
15,0,42,8,12,2400
15,0,58,2,9,300
15,1,73,8,1,0
15,0,34,8,12,788
15,0,57,8,6,788
15,0,26,2,12,1500
15,0,55,8,12,6000
15,1,58,8,16,500
15,0,39,2,12,1500
15,1,37,4,5,640
15,0,25,2,14,4000
15,0,50,8,4,600
15,0,25,8,12,2500
15,1,39,4,12,1100
15,0,50,4,4,1100
15,0,47,8,8,800
15,1,53,8,12,600
15,1,23,8,12,960
15,0,37,8,3,1600
15,0,29,8,9,1100
15,1,33,8,14,950
15,0,45,8,5,600
15,0,24,8,12,6000
15,0,73,4,4,120
15,0,64,4,12,4000
15,0,51,2,6,788
15,0,31,8,12,2800
15,0,28,8,12,1900
15,0,24,2,10,600
15,0,54,2,12,2000
15,0,54,8,6,0
15,0,34,2,9,2300
15,0,54,8,2,600
15,0,39,8,12,1500
15,0,50,8,12,1500
15,0,53,4,12,5000
15,0,19,8,3,2000
15,1,54,8,6,1000
15,0,55,8,1,400
15,0,29,8,10,820
15,1,45,8,5,1000
15,0,27,8,12,1500
15,0,42,2,4,2000
15,0,53,8,4,2800
15,1,52,8,1,1050
15,0,49,8,5,1500
15,0,38,8,5,2000
15,0,48,2,1,300
15,0,40,8,10,2000
15,0,36,2,4,2000
15,0,44,8,4,1500
15,0,65,8,1,300
15,0,43,8,1,1000
15,0,32,2,2,600
15,0,61,4,1,400
15,0,31,8,10,1500
15,0,45,4,10,1600
15,0,60,8,1,1182
15,0,36,8,6,1000
15,1,52,8,5,100
15,1,50,2,1,788
15,1,29,8,3,100
15,1,45,2,9,500
15,1,34,8,7,788
15,1,54,4,9,140
15,0,49,8,2,1200
15,0,33,8,11,0
15,0,69,2,5,0
15,0,65,8,3,800
15,0,49,8,1,700
15,1,40,2,12,1500
15,0,34,4,3,2000
15,0,33,8,4,1000
15,1,46,8,2,500
15,0,55,8,4,600
15,0,34,4,12,3200
15,0,35,8,8,600
15,0,26,8,12,1200
15,0,32,8,6,1200
15,1,31,2,9,80
15,0,28,8,10,700
15,1,47,8,5,150
15,0,38,8,12,1200
15,0,40,8,3,800
15,1,23,8,8,300
15,0,48,2,12,2000
15,0,56,4,4,0
15,0,39,8,1,800
15,0,25,8,3,1800
15,1,44,8,12,200
15,0,40,8,3,600
15,0,40,4,2,788
15,0,62,8,5,0
15,0,21,4,12,950
15,0,36,8,8,1000
15,1,48,4,6,200
15,1,51,4,5,600
15,0,58,2,12,1576
15,0,24,4,7,1000
15,1,40,8,16,300
15,1,28,2,12,2000
15,0,39,8,2,800
15,1,44,2,12,788
15,0,52,8,6,788
15,1,31,8,8,620
15,0,39,8,12,2100
15,0,46,8,12,1576
15,1,35,8,9,788
15,0,30,8,14,1700
15,0,43,8,12,560
15,0,38,8,9,5000
15,0,40,8,8,1050
15,1,32,4,6,500
15,0,33,8,10,1200
15,1,40,8,9,0
15,0,52,2,1,800
15,0,46,8,12,803
15,0,40,8,12,1800
15,1,47,8,10,788
15,0,39,8,5,1000
15,0,25,2,6,300
15,1,28,2,9,600
15,0,54,8,6,1280
15,0,38,8,12,2000
15,0,65,8,7,1000
15,1,30,8,12,800
15,1,57,8,12,788
15,0,33,8,12,788
15,1,61,8,6,788
15,0,53,8,12,900
15,1,53,8,8,600
15,1,30,8,12,25
15,1,43,8,9,788
15,0,37,4,12,2250
15,0,42,8,9,1500
15,0,26,8,9,640
15,0,57,8,9,2350
15,1,46,8,16,5500
15,0,55,8,9,1600
15,1,43,4,9,950
15,0,48,8,12,5500
15,1,53,8,10,0
15,0,29,8,13,1250
15,0,23,8,2,970
15,0,38,8,5,900
15,0,39,8,9,1500
15,0,51,2,9,1000
15,0,33,8,11,900
15,0,41,8,8,788
15,0,16,8,8,1200
15,0,44,4,16,4000
15,1,49,8,11,788
15,0,47,8,9,1000
15,1,55,8,3,700
15,0,61,4,9,800
15,1,35,8,12,100
15,1,45,8,6,788
15,0,39,8,6,1400
15,1,44,8,12,788
15,0,58,8,6,900
15,0,45,4,4,1200
15,0,18,4,1,788
15,1,46,2,5,788
15,0,62,8,1,800
15,1,36,8,12,788
15,0,73,2,6,500
15,1,33,4,6,788
15,0,24,4,11,1600
15,0,50,8,8,935
15,1,41,8,7,200
15,1,34,8,12,2500
15,0,57,2,12,1200
15,1,41,8,12,900
15,0,29,8,7,788
15,0,48,8,7,1300
15,0,65,8,9,1200
15,1,52,8,12,360
15,1,50,8,12,788
15,1,48,8,12,0
15,0,54,8,10,1000
15,1,45,2,4,400
15,1,29,2,12,200
15,1,30,8,10,2100
15,0,28,8,12,1400
15,1,44,8,12,1400
15,1,45,8,11,200
15,1,40,2,5,255
15,0,46,4,6,4000
15,1,42,8,7,640
15,0,53,8,12,2000
15,1,33,8,4,900
15,1,29,8,4,240
15,1,25,8,6,320
15,1,32,8,9,350
15,0,36,8,4,500
15,0,43,2,4,1800
15,1,32,8,12,560
15,0,18,8,12,1000
15,0,33,8,12,2498
15,0,33,8,12,1378
15,1,35,4,8,700
15,1,52,4,12,1400
15,0,63,8,3,750
15,0,41,8,12,2300
15,0,50,8,3,600
15,0,55,8,6,850
15,0,52,8,3,850
15,0,58,8,4,1500
15,0,32,8,6,950
15,0,33,8,4,1100
15,1,35,8,12,955
15,0,52,4,11,1500
15,1,31,8,12,600
15,0,24,8,1,1200
15,0,68,8,2,1500
15,1,21,8,12,970
15,1,22,8,12,788
15,0,33,8,5,800
15,0,25,4,5,1200
15,0,68,2,3,788
15,0,51,0,1,788
15,1,56,4,1,300
15,0,28,8,9,788
15,0,55,8,4,250
15,0,33,8,12,400
15,0,34,2,12,1300
15,0,25,4,5,650
15,0,46,8,7,4500
15,0,24,8,5,900
15,0,45,8,1,600
15,0,53,8,3,400
15,0,47,8,9,2000
15,0,66,8,1,500
15,1,70,8,1,0
15,0,74,8,1,0
15,0,22,8,12,900
15,0,28,2,12,700
15,0,58,8,5,500
15,0,60,8,1,250
15,0,53,8,4,500
15,0,42,8,4,1500
15,0,65,8,5,0
15,0,33,8,10,300
15,0,61,8,2,200
15,0,38,8,4,400
15,0,39,4,16,1700
15,0,24,2,13,1455
15,0,31,8,12,1800
15,0,24,4,12,450
15,0,40,8,12,1650
15,0,37,4,12,700
15,0,53,8,5,300
15,0,28,2,7,500
15,0,42,8,7,700
15,0,45,2,4,1300
15,0,31,2,9,300
15,1,70,8,5,0
15,0,41,8,1,500
15,0,46,4,1,300
15,1,53,8,4,50
15,0,59,8,4,250
15,0,48,2,11,650
15,0,42,8,4,400
15,0,57,8,1,800
15,0,51,2,4,5000
15,0,38,8,5,250
15,0,36,2,5,300
15,0,30,4,9,800
15,0,44,8,5,400
15,0,41,8,1,300
15,1,26,2,12,1400
15,0,30,2,12,1100
15,0,27,8,12,1700
15,1,27,8,12,1250
15,1,24,8,11,1600
15,0,24,8,12,720
15,0,40,8,12,550
15,0,34,8,12,1000
15,1,48,8,13,0
15,0,26,8,5,400
15,0,47,8,1,0
15,0,73,8,1,250
15,0,44,8,12,1400
15,0,63,8,1,0
15,1,46,8,9,100
15,0,52,8,7,400
15,0,26,8,6,500
15,0,44,8,4,450
15,1,27,8,3,500
15,1,30,8,12,788
15,1,58,8,16,2300
15,0,59,8,12,2000
15,0,42,8,1,200
15,1,48,8,7,788
15,1,31,8,6,100
15,0,31,8,11,2500
15,1,30,8,5,0
15,0,50,8,1,900
15,0,54,8,1,300
15,0,32,2,5,1000
15,1,29,4,14,1000
15,0,21,8,9,992
15,0,37,8,3,788
15,0,29,2,12,1200
15,0,22,4,6,800
15,0,55,8,1,150
15,0,45,8,5,800
15,0,41,8,12,600
15,0,39,8,5,0
15,1,30,8,4,0
15,0,46,8,3,60
15,0,30,8,5,1000
15,0,37,8,5,84
15,0,31,8,9,500
15,0,27,8,16,788
15,0,60,8,1,0
15,1,64,0,1,0
15,0,51,8,2,3000
15,1,34,8,11,600
15,0,34,8,12,800
15,0,29,2,12,1800
15,0,26,8,8,300
15,0,34,8,3,2000
15,0,29,8,5,1200
15,0,42,8,12,5300
15,0,34,4,12,2000
15,0,40,8,4,500
15,0,58,8,8,788
15,0,24,2,8,600
15,0,30,8,6,1100
15,0,32,2,12,500
15,0,47,8,3,900
15,0,65,8,1,0
15,0,66,8,5,800
15,0,35,8,5,1000
15,0,42,8,4,500
15,0,45,8,16,2000
15,0,35,8,16,2400
15,0,35,8,8,800
15,0,33,8,9,400
15,0,42,2,12,2000
15,0,31,8,11,600
15,0,34,8,9,700
15,0,27,8,6,300
15,0,46,2,2,400
15,0,39,8,1,400
15,0,41,8,4,600
15,0,36,8,4,5000
15,0,32,8,3,300
15,0,34,8,3,400
15,0,44,4,5,1500
15,0,55,8,9,788
15,0,35,8,16,2300
15,1,25,4,1,400
15,0,54,8,4,600
15,0,33,8,8,500
15,0,51,8,7,1000
15,0,43,2,15,1700
15,1,51,2,10,800
15,0,55,4,6,1500
15,0,28,8,11,800
15,0,35,2,9,400
15,0,66,8,9,1000
15,0,30,8,8,500
15,1,36,8,4,500
15,0,30,8,12,600
15,1,39,4,4,0
15,0,54,8,16,1800
15,0,29,8,12,400
15,0,43,8,16,2000
15,0,46,8,9,800
15,1,50,4,12,788
15,0,50,8,6,400
15,0,33,8,9,500
15,0,45,8,6,900
15,0,30,8,9,400
15,0,44,8,10,3940
15,1,41,8,8,1200
15,0,38,8,12,1350
15,0,26,8,12,1500
15,0,42,8,12,1014
15,0,31,8,12,500
15,1,75,8,5,300
15,0,25,8,6,0
15,0,27,8,9,1200
15,1,50,8,12,2158
15,1,26,4,12,500
15,0,43,8,2,950
15,0,40,8,7,1200
15,0,40,8,2,200
15,0,40,8,10,1800
15,1,26,8,12,350
15,0,37,2,4,800
15,0,59,8,6,1500
15,1,35,2,2,500
15,0,55,8,12,2800
15,0,38,4,12,4000
15,1,29,8,15,4800
15,0,52,8,12,2800
15,0,32,8,16,9000
15,0,29,8,4,800
15,0,50,2,1,788
15,0,42,8,12,1300
15,0,49,8,12,2300
15,0,31,8,9,1000
15,1,46,4,16,3500
15,0,41,8,3,800
15,0,47,8,7,1000
15,0,31,8,12,1500
15,0,48,8,1,2000
15,0,65,8,1,600
15,0,39,8,4,950
15,0,41,8,4,2000
15,0,50,8,3,400
15,0,64,8,1,788
15,0,65,8,4,1200
15,0,29,8,6,600
15,0,66,8,1,300
15,0,49,8,5,1200
15,0,42,8,12,1300
15,0,46,8,12,788
15,0,43,8,3,2100
15,0,21,8,9,600
15,0,40,4,1,1500
15,0,56,8,7,800
15,0,30,2,3,788
15,0,63,8,6,700
15,0,87,2,1,500
15,0,43,2,9,600
15,0,21,8,5,1000
15,1,56,8,1,400
15,0,37,8,1,700
15,0,27,8,5,800
15,0,59,8,1,300
15,0,39,8,3,1000
15,0,28,4,4,1000
15,0,53,4,1,700
15,1,46,8,1,150
15,1,28,2,9,788
15,0,42,4,3,1000
15,1,39,8,10,360
15,0,37,8,13,3400
15,0,45,8,1,1000
15,0,60,2,8,700
15,0,26,8,6,500
15,0,51,8,1,500
15,0,81,2,1,1500
15,0,53,8,1,600
15,0,35,8,8,500
15,0,21,8,6,900
15,0,53,8,1,500
15,0,37,8,5,600
15,0,58,8,2,390
15,1,43,8,9,800
15,0,48,8,12,1200
15,0,40,2,12,2000
15,0,31,4,6,1500
15,1,26,2,12,300
15,0,49,2,9,8000
15,0,47,8,9,2000
15,1,31,8,1,1000
15,1,48,8,16,4000
15,0,47,8,1,1200
15,0,20,8,12,860
15,0,48,4,12,788
15,1,44,8,11,400
15,1,29,8,4,450
15,0,31,8,7,2000
15,1,42,4,12,788
15,1,28,8,15,1300
15,0,49,4,7,2000
15,0,35,4,7,1000
15,0,30,8,7,1000
15,1,39,8,7,800
15,0,19,8,7,788
15,0,51,8,6,800
15,0,32,8,11,1300
15,0,50,8,5,500
15,0,34,8,6,800
15,0,49,8,5,1000
15,0,55,8,12,788
15,0,43,8,3,788
15,0,51,8,1,788
15,0,27,2,4,2000
15,0,34,8,7,1300
15,1,48,2,2,480
15,1,48,8,2,788
15,0,55,8,4,600
15,0,29,8,12,2000
15,0,23,2,12,1100
15,0,24,2,12,800
15,1,36,8,5,200
15,1,32,8,12,500
15,0,73,8,1,0
15,1,50,8,4,50
15,1,61,2,9,1000
15,1,39,2,16,1800
15,0,42,2,9,2000
15,0,22,8,9,700
15,0,54,4,12,1700
15,1,38,8,12,300
15,1,50,8,5,1500
15,0,23,8,9,1500
15,0,46,2,2,1100
15,0,28,8,12,2500
15,1,27,8,12,1200
15,0,53,8,9,1349
15,0,31,8,12,2000
15,0,37,8,8,1500
15,0,23,8,16,1450
15,1,18,8,12,800
15,0,58,2,9,9000
15,0,60,4,7,788
15,1,44,2,2,888
15,1,54,8,5,500
15,0,36,4,12,2300
15,0,40,8,12,1200
15,1,48,8,12,500
15,1,50,2,12,3500
15,0,34,2,9,1800
15,0,31,8,12,2000
15,0,57,8,9,0
15,1,39,8,9,300
15,0,33,8,8,4000
15,0,37,8,4,600
15,0,57,8,1,0
15,0,68,8,2,400
15,0,47,8,1,150
15,0,32,8,6,1000
15,0,23,8,5,900
15,0,48,8,4,1200
15,0,16,8,10,1070
15,0,47,8,4,1100
15,0,43,8,4,1500
15,0,37,8,7,800
15,0,75,8,1,700
15,0,55,8,2,300
15,0,45,2,9,20000
15,1,39,2,16,2000
15,0,36,8,12,888
15,0,34,8,3,1200
15,0,24,8,4,700
15,0,36,8,8,900
15,0,49,4,5,2800
15,1,40,4,7,500
15,1,39,8,12,2800
15,1,51,8,12,788
15,1,35,8,5,700
15,0,23,4,12,200
15,1,29,8,9,700
15,1,66,8,1,600
15,0,49,2,9,3000
15,1,55,8,8,40
15,1,72,8,5,788
15,1,35,2,12,850
15,0,28,2,9,1500
15,1,54,8,12,100
15,0,24,8,11,2000
15,1,23,8,10,788
15,0,46,8,11,1800
15,1,43,8,6,788
15,0,57,8,1,0
15,1,37,2,16,3000
15,1,33,4,6,0
15,1,42,8,12,788
15,0,52,8,5,1500
15,0,36,8,7,1250
15,1,35,8,4,700
15,0,35,8,9,1700
15,0,48,8,16,900
15,0,32,8,11,1852
15,0,39,8,6,788
15,0,54,8,12,1852
15,0,30,8,9,1300
15,0,37,8,12,1300
15,0,41,8,9,2000
15,0,42,2,4,1200
15,1,31,4,12,888
15,0,78,4,1,1500
15,0,42,8,5,1400
15,0,47,2,9,800
15,0,28,2,8,1600
15,1,31,8,9,800
15,0,39,8,2,950
15,0,24,8,12,1400
15,0,27,2,12,1500
15,0,41,8,16,4000
15,0,53,8,5,780
15,0,22,8,13,3500
15,0,31,8,12,1100
15,0,34,8,9,788
15,0,29,2,12,1200
15,0,37,8,9,788
15,0,54,8,1,780
15,0,53,2,5,0
15,1,65,8,5,985
15,0,38,8,13,2100
15,0,26,2,9,788
15,0,56,8,6,600
15,0,67,8,1,350
15,0,52,8,2,225
15,0,39,8,5,300
15,0,67,8,5,400
15,0,30,8,12,800
15,0,52,8,4,600
15,0,25,8,12,788
15,0,65,8,1,400
15,0,40,8,6,500
15,1,51,8,16,1500
15,0,45,4,1,500
15,0,34,8,3,600
15,0,35,8,1,600
15,0,30,8,6,600
15,0,52,2,1,600
15,0,25,2,9,600
15,0,38,8,6,760
15,0,52,2,3,1200
15,0,62,8,1,650
15,0,64,8,1,400
15,0,47,4,12,1000
15,0,63,2,12,3000
15,1,36,2,12,1340
15,0,34,8,16,1500
15,0,57,8,1,788
15,0,39,8,12,788
15,0,52,8,1,700
15,0,35,4,6,600
15,1,35,8,9,0
15,0,44,8,6,400
15,0,37,8,5,600
15,0,27,8,9,0
15,0,44,2,5,600
15,1,30,8,5,700
15,1,59,8,3,120
15,0,50,8,2,300
15,0,21,8,11,500
15,1,52,8,4,500
15,0,53,8,3,500
15,0,52,8,4,550
15,0,48,8,1,150
15,0,49,8,2,150
15,0,49,8,3,120
15,0,64,8,1,200
15,0,45,8,11,3000
15,0,25,8,11,2000
15,0,52,8,9,1000
15,0,40,8,7,400
15,0,43,2,10,2000
15,0,36,8,11,788
15,0,36,8,12,700
15,0,55,8,16,1900
15,0,37,8,16,2100
15,1,61,8,1,500
15,0,40,2,12,2000
15,0,47,8,5,1567
15,1,47,8,5,879
15,0,30,8,12,788
15,1,52,8,1,400
15,1,60,8,5,200
15,1,34,2,16,840
15,0,46,8,1,800
15,0,49,8,5,1000
15,1,46,8,1,700
15,0,50,8,8,2600
15,0,23,2,12,800
15,0,38,2,12,1200
15,0,51,8,5,2210
15,0,39,8,4,1500
15,1,30,8,6,900
15,0,57,2,5,1500
15,0,40,8,9,1205
15,1,27,8,12,1150
15,0,24,8,12,1200
15,1,37,8,12,788
15,0,57,2,5,1590
15,1,19,8,11,788
15,0,60,2,4,1500
15,1,45,8,16,4000
15,1,38,8,12,789
15,1,55,8,1,200
15,1,47,8,16,3400
15,0,41,4,7,1000
15,1,39,8,11,788
15,1,20,4,6,300
15,0,37,4,4,336
15,0,35,8,10,1000
15,0,50,8,1,850
15,1,39,2,3,0
15,1,51,8,6,400
15,0,28,8,5,788
15,1,35,4,6,840
15,0,46,8,7,2500
15,0,79,8,1,1500
15,1,46,8,12,500
15,0,21,8,6,1200
15,1,58,8,5,0
15,1,37,8,12,400
15,1,29,8,5,500
15,1,32,8,10,788
15,0,37,8,9,1100
15,0,51,8,4,600
15,0,35,8,6,6000
15,0,35,8,17,1500
15,0,46,8,2,350
15,0,41,8,1,250
15,0,50,4,4,200
15,1,68,8,8,400
15,0,52,2,9,900
15,1,49,8,7,788
15,1,52,8,9,300
15,0,54,8,6,788
15,0,40,8,12,1400
15,0,60,2,11,1100
15,0,40,8,9,4000
15,0,40,8,15,490
15,0,32,8,9,600
15,0,48,8,12,788
15,0,68,8,3,788
15,0,65,8,1,300
15,1,56,8,12,250
15,1,54,8,1,0
15,1,43,8,13,788
15,0,21,8,8,788
15,0,37,8,1,788
15,0,24,2,6,800
15,0,45,8,7,800
15,0,29,8,9,750
15,1,53,4,4,0
15,1,60,8,5,0
15,0,29,4,7,600
15,0,33,8,12,6000
15,0,48,8,1,1450
15,0,53,2,1,0
15,1,28,8,8,0
15,0,46,8,1,0
15,0,40,8,9,900
15,1,31,8,9,900
15,0,30,8,16,1400
15,1,33,2,12,800
15,0,56,8,12,1500
15,0,20,2,9,200
15,1,54,4,12,100
15,1,67,4,6,150
15,1,53,2,12,200
15,1,36,8,9,400
15,1,52,8,12,1200
15,1,49,2,16,788
15,1,49,8,12,5500
15,0,58,4,12,300
15,0,24,8,10,829
15,0,69,8,3,2000
15,1,39,2,5,200
15,0,56,8,1,0
15,0,46,8,1,788
15,0,48,8,1,788
15,0,37,8,5,1200
15,0,51,8,3,1500
15,1,49,2,10,500
15,0,53,8,14,1500
15,0,68,8,3,1200
15,0,40,8,11,788
15,0,55,8,3,1200
15,1,37,8,5,500
15,0,39,8,1,500
15,0,54,8,4,788
15,0,54,4,1,788
15,0,36,8,12,800
15,1,52,4,12,100
15,1,46,8,11,950
15,1,22,8,11,70
15,0,49,8,4,200
15,0,19,8,7,2500
15,0,42,2,4,1500
15,1,42,8,17,788
15,1,49,8,9,200
15,0,63,2,5,300
15,1,74,8,1,0
15,0,26,8,3,788
15,1,29,8,17,880
15,1,48,8,14,3000
15,0,22,8,5,900
15,1,40,2,12,500
15,0,28,4,10,1500
15,0,50,8,1,788
15,0,43,2,10,1200
15,0,43,8,11,1600
15,1,39,8,5,900
15,1,28,8,9,800
15,0,55,8,3,1300
15,1,30,4,11,800
15,0,37,8,12,1200
15,0,36,8,8,500
15,0,36,8,12,600
15,0,39,2,1,1200
15,0,67,8,1,35
15,1,35,8,7,788
15,0,24,8,9,788
15,0,24,8,5,500
15,0,37,8,4,600
15,1,49,8,4,788
15,0,43,8,16,3400
15,0,47,8,6,1200
15,1,50,8,1,0
15,1,53,8,4,350
15,0,40,2,12,1200
15,0,44,2,2,800
15,0,37,8,12,850
15,0,34,8,15,900
15,1,65,8,5,250
15,0,36,2,6,2200
15,0,31,8,9,1500
15,0,60,8,2,800
15,0,29,4,4,60
15,0,34,8,2,788
15,0,51,2,3,1200
15,0,49,8,9,1800
15,0,37,8,3,850
15,1,31,8,5,350
15,0,41,8,1,600
15,0,43,8,6,600
15,0,48,2,1,520
15,0,24,2,12,788
15,0,26,8,1,280
15,1,66,8,3,0
15,1,37,2,12,950
15,0,38,8,1,300
15,0,52,8,9,1200
15,0,38,8,11,1100
15,1,47,8,16,2400
15,0,24,8,8,1500
15,0,31,8,12,1800
15,0,60,8,2,750
15,0,58,8,5,1800
15,0,45,4,1,788
15,1,61,8,2,0
15,0,24,8,12,1200
15,1,71,8,1,200
15,0,28,8,11,1200
15,1,35,4,6,450
15,0,54,4,1,300
15,0,23,8,9,950
15,0,26,8,7,1000
15,0,28,8,9,1000
15,1,53,2,7,300
15,0,45,8,7,1500
15,0,34,8,8,1300
15,0,36,8,16,4263
15,0,47,8,9,1500
15,0,49,8,16,3000
15,0,28,8,12,1600
15,0,55,8,12,1000
15,0,24,8,12,1700
15,0,34,4,6,600
15,0,40,8,16,2500
15,0,24,2,13,1800
15,0,43,8,16,3500
15,0,23,2,13,1800
15,0,31,2,16,3200
15,1,43,2,16,450
15,0,41,4,16,650
